#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
103	Zimbabwe	234967	+378	5390	+2	225447	+214	4130	12	15439	354	2069403	135974	15219128	Africa	65	2824	7	25	0.1	271
104	Montenegro	229630	+200	2672	+2	224978	+389	1980	60	365538	4253	1163566	1852231	628197	Europe	3	235	1	318	3	3152
105	Mozambique	224999	+16	2192	+1	219297	+18	3510	13	6882	67	1264558	38676	32695784	Africa	145	14916	26	0.5	0.03	107
106	Kyrgyzstan	200402	+14	2950	+2	194664	+137	2788	131	29905	440	1907195	284597	6701383	Asia	33	2272	4	2	0.3	416
107	Luxembourg	181195	+819	988		170317	1358	9890	6	281909	1537	4062178	6320076	642742	Europe	4	651	0	1274		15387
108	Afghanistan	173047	+123	7578	+3	153890	+344	11579	1124	4286	188	887215	21977	40370939	Asia	233	5327	46	3	0.07	287
109	Maldives	168124	+628	294	+1	152437	1118	15393	25	302264	529	2174470	3909406	556215	Asia	3	1892	0	1129	2	27675
110	Uganda	163112	+27	3580		99939	+30	59593	56	3390	74	2446107	50837	48116517	Africa	295	13440	20	0.6		1239
111	Ghana	159124		1442		157133		549	1	4951	45	2305405	71729	32140333	Africa	202	22289	14			17
112	Namibia	157106	+22	4006	+2	152635	+64	465	3	60041	1531	950799	363366	2616645	Africa	17	653	3	8	0.8	178
113	El Salvador	147786		4058	+4	123870		19858	153	22597	620	1693464	258935	6540109	North America	44	1612	4		0.6	3036
114	Laos	141933	+239	617	+1	7660		133656		19053	83	1000342	134285	7449372	Asia	52	12074	7	32	0.1	17942
115	Rwanda	129468	+32	1457		45522		82489		9604	108	4780592	354632	13480445	Africa	104	9252	3	2		6119
116	Cambodia	128599	+466	3026	+3	121877	+324	3696		7520	177	2852348	166805	17099912	Asia	133	5651	6	27	0.2	216
